"LA1 4LW",10,"N",4,4,4,0,0,4,0,348823,459286,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4LX",10,"N",13,13,13,0,0,13,0,348733,459602,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4LY",10,"N",5,5,5,0,0,5,0,348793,459629,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4LZ",10,"N",17,17,17,0,0,17,0,348776,459433,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NA",10,"N",15,15,15,0,0,15,0,348708,459410,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NB",10,"N",10,10,10,0,0,10,0,348712,459485,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4ND",10,"N",5,5,5,0,0,5,0,348642,459498,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NE",10,"N",16,16,16,0,0,16,0,348706,459556,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NF",10,"N",3,3,3,0,0,3,0,348570,459604,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NG",10,"N",13,13,13,0,0,13,0,348602,459543,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NH",10,"N",10,10,10,0,0,10,0,348585,459383,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NJ",10,"N",6,6,6,0,0,6,0,348190,459622,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NL",10,"N",7,7,6,1,0,7,0,348080,459262,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NN",10,"N",20,20,20,0,0,20,0,348357,459685,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NP",10,"N",26,26,25,1,0,26,0,347992,459258,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4NQ",10,"N",23,23,23,0,0,23,0,348640,459387,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NR",10,"N",27,27,27,0,0,27,0,347925,459115,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4NS",10,"N",4,4,4,0,0,4,0,347996,459081,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4NT",10,"N",28,28,28,0,0,28,0,347938,459025,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4NU",10,"N",8,8,8,0,0,8,0,348054,458874,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NX",10,"N",8,8,8,0,0,8,0,348063,458972,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NY",10,"N",18,18,18,0,0,18,0,348122,459085,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4NZ",10,"N",20,20,20,0,0,20,0,348102,458989,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PA",10,"N",24,24,24,0,0,24,0,348209,458997,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PB",10,"N",22,22,22,0,0,22,0,348249,458977,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PD",10,"N",4,4,4,0,0,4,0,348237,458819,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PE",10,"N",22,22,22,0,0,22,0,348163,458771,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PF",10,"N",15,15,15,0,0,15,0,348025,458733,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PG",10,"N",23,23,23,0,0,23,0,348153,458739,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PH",10,"N",6,6,6,0,0,6,0,348125,458584,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PJ",10,"N",16,16,16,0,0,16,0,348167,458886,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PL",10,"N",4,4,4,0,0,4,0,348098,458876,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PP",10,"N",4,4,4,0,0,4,0,347961,459472,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4PQ",10,"N",17,17,17,0,0,17,0,348143,458669,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PR",10,"N",16,16,16,0,0,16,0,348026,459187,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PS",10,"N",24,24,24,0,0,24,0,348107,459134,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PT",10,"N",10,10,10,0,0,10,0,348059,459197,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PU",10,"N",1,1,0,1,0,1,0,348019,459350,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4PW",10,"N",1,1,0,1,0,1,0,347734,459503,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","L"
"LA1 4PX",10,"N",32,32,31,1,0,32,0,347896,459473,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4PY",10,"N",21,21,21,0,0,21,0,347823,459419,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4PZ",10,"N",16,16,16,0,0,16,0,347878,459591,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4QA",10,"N",27,27,27,0,0,27,0,347888,459342,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4QB",10,"N",6,6,6,0,0,6,0,347844,459232,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4QD",10,"N",7,7,7,0,0,7,0,347837,459267,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4QE",10,"N",24,24,24,0,0,24,0,348222,459107,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QF",10,"N",13,13,13,0,0,13,0,348450,459657,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QG",10,"N",26,26,26,0,0,26,0,348509,459624,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QH",10,"N",18,18,18,0,0,18,0,347900,459251,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4QJ",10,"N",21,21,20,1,0,21,0,348090,459348,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QL",10,"N",38,38,38,0,0,38,0,348188,459253,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QN",10,"N",12,12,12,0,0,12,0,348237,459323,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QP",10,"N",12,12,12,0,0,12,0,348361,459236,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QR",10,"N",14,14,14,0,0,14,0,348334,459263,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QS",10,"N",28,28,28,0,0,28,0,348362,459095,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QT",10,"N",9,9,9,0,0,9,0,348386,458958,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QU",10,"N",10,10,10,0,0,10,0,348443,458955,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QW",10,"N",14,14,14,0,0,14,0,348233,459230,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QX",10,"N",62,62,61,1,0,62,0,348431,459120,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QY",10,"N",22,22,22,0,0,22,0,348471,459128,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4QZ",10,"N",48,48,48,0,0,48,0,348471,459445,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RA",10,"N",37,37,37,0,0,37,0,348415,459485,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RB",10,"N",12,12,12,0,0,12,0,348384,459420,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RD",10,"N",8,8,8,0,0,8,0,348526,459371,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RE",10,"N",22,22,22,0,0,22,0,348555,459517,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RF",10,"N",68,68,68,0,0,68,0,348363,459581,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RG",10,"N",14,14,14,0,0,14,0,348358,459390,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RH",10,"N",9,9,9,0,0,9,0,348260,459417,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RJ",10,"N",15,15,15,0,0,15,0,348188,459544,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RL",10,"N",22,22,22,0,0,22,0,348199,459374,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RN",10,"N",9,9,9,0,0,9,0,348146,459364,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RP",10,"N",1,1,0,1,0,1,0,347761,461046,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","L"
"LA1 4RQ",10,"N",15,15,10,5,0,15,0,348249,459374,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RR",10,"N",4,4,2,2,0,4,0,347728,460883,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4RS",10,"N",1,1,0,1,0,1,0,347654,460659,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","L"
"LA1 4RT",10,"N",6,6,6,0,0,6,0,347678,460559,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4RU",10,"N",26,26,26,0,0,26,0,347720,460537,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4RW",10,"N",40,40,39,1,0,40,0,348359,459334,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4RX",10,"N",9,9,9,0,0,9,0,347715,460612,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4RY",10,"N",1,1,1,0,0,1,0,347842,461050,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4RZ",10,"N",38,38,38,0,0,38,0,347750,460650,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SA",10,"N",17,17,8,9,0,17,0,348085,459904,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4SB",10,"N",13,13,13,0,0,13,0,348036,459955,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SD",10,"N",15,15,12,3,0,15,0,348091,459815,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4SE",10,"N",11,11,10,1,0,11,0,348046,459784,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SF",10,"N",3,3,3,0,0,3,0,348002,459538,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SG",10,"N",5,5,4,1,0,5,0,348038,459494,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4SH",10,"N",40,40,40,0,0,40,0,347947,459607,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SJ",10,"N",20,20,20,0,0,20,0,347980,459735,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SL",10,"N",27,27,26,1,0,27,0,347985,459866,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SN",10,"N",10,10,10,0,0,10,0,347989,459937,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SP",10,"N",2,2,2,0,0,2,0,347932,459991,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SQ",10,"N",10,10,9,1,0,10,0,347985,459418,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SR",10,"N",20,20,20,0,0,20,0,347942,460040,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SS",10,"N",17,17,17,0,0,17,0,347949,460132,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4ST",10,"N",10,10,7,3,0,10,0,348009,460107,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SU",10,"N",12,12,12,0,0,12,0,347884,460126,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SW",10,"N",12,12,12,0,0,12,0,347975,459925,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SX",10,"N",5,5,5,0,0,5,0,347897,460206,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SY",10,"N",28,28,28,0,0,28,0,347953,460187,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4SZ",10,"N",22,22,22,0,0,22,0,347949,460210,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TA",10,"N",27,27,26,1,0,27,0,347866,460190,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TB",10,"N",30,30,30,0,0,30,0,347843,460077,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TD",10,"N",54,54,54,0,0,54,0,347814,460051,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TE",10,"N",7,7,6,1,0,7,0,347985,460303,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TF",10,"N",44,44,44,0,0,44,0,347989,460242,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TG",10,"N",56,56,56,0,0,56,0,347807,460273,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TH",10,"N",27,27,27,0,0,27,0,347923,460267,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TJ",10,"N",33,33,33,0,0,33,0,347891,460307,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TL",10,"N",23,23,23,0,0,23,0,347946,460317,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TN",10,"N",6,6,6,0,0,6,0,347784,460570,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TP",10,"N",15,15,15,0,0,15,0,348007,460206,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TQ",10,"N",20,20,20,0,0,20,0,347866,460212,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TR",10,"N",20,20,20,0,0,20,0,348080,460212,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TS",10,"N",20,20,19,1,0,20,0,348048,460153,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TT",10,"N",28,28,28,0,0,28,0,348122,460117,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TU",10,"N",13,13,13,0,0,13,0,348045,460298,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TW",10,"N",20,20,20,0,0,20,0,347779,460514,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TX",10,"N",1,1,1,0,0,1,0,348069,460311,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TY",10,"N",28,28,28,0,0,28,0,348021,460443,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4TZ",10,"N",11,11,9,2,0,11,0,348023,460637,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UA",10,"N",11,11,11,0,0,11,0,347889,460079,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UB",10,"N",62,62,62,0,0,62,0,347869,460743,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UD",10,"N",41,41,40,1,0,41,0,347874,460664,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UE",10,"N",56,56,56,0,0,56,0,347862,460607,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UF",10,"N",24,24,24,0,0,24,0,347900,460540,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UG",10,"N",13,13,13,0,0,13,0,347862,460562,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UH",10,"N",12,12,12,0,0,12,0,347922,460437,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UJ",10,"N",39,39,39,0,0,39,0,347862,460462,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UL",10,"N",27,27,27,0,0,27,0,347848,460363,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UN",10,"N",13,13,13,0,0,13,0,347947,460373,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UP",10,"N",13,13,13,0,0,13,0,347949,460622,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UQ",10,"N",45,45,45,0,0,45,0,347884,460518,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UR",10,"N",31,31,31,0,0,31,0,347942,460816,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UT",10,"N",1,1,1,0,0,1,0,347942,460893,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UU",10,"N",19,19,19,0,0,19,0,347905,460863,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UW",10,"N",24,24,15,9,0,24,0,347970,460512,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UX",10,"N",21,21,21,0,0,21,0,347865,460822,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UY",10,"N",12,12,12,0,0,12,0,347991,460359,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4UZ",10,"N",8,8,8,0,0,8,0,347872,460874,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4WA",10,"N",1,1,0,1,0,1,0,348663,456885,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4WE",10,"N",9,9,9,0,0,9,0,347791,460661,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4WF",10,"N",20,20,20,0,0,20,0,347753,460404,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4WG",10,"N",9,9,9,0,0,9,0,347785,460486,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4WJ",10,"N",18,18,18,0,0,18,0,347836,460537,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 4XA",10,"N",19,19,19,0,0,19,0,347877,460941,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XB",10,"N",1,1,1,0,0,1,0,347899,460958,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XD",10,"N",13,13,13,0,0,13,0,347893,461007,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XE",10,"N",1,1,0,1,0,1,0,347878,461262,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","L"
"LA1 4XF",10,"N",37,26,1,36,0,26,11,347922,461305,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XH",10,"N",39,39,39,0,0,39,0,347940,461204,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XJ",10,"N",37,37,37,0,0,37,0,347876,461115,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XL",10,"N",22,22,22,0,0,22,0,347885,461180,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XN",10,"N",2,1,1,1,0,1,1,348024,458593,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014902","S"
"LA1 4XP",10,"N",28,28,28,0,0,28,0,348501,458211,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014891","S"
"LA1 4XQ",10,"N",35,32,2,33,0,32,3,347890,461267,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XR",10,"N",1,1,1,0,0,1,0,348459,458290,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014891","S"
"LA1 4XS",10,"N",20,20,1,19,0,20,0,348061,461306,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XT",10,"N",1,1,0,1,0,1,0,347984,461414,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 4XX",10,"N",3,3,0,3,0,3,0,348673,457397,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YB",10,"N",1,1,0,1,0,1,0,348704,457499,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YD",10,"N",1,1,0,1,0,1,0,348749,457730,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YE",10,"N",1,1,0,1,0,1,0,348493,457934,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YF",10,"N",1,1,0,1,0,1,0,348641,457233,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YG",10,"N",1,1,0,1,0,1,0,348628,457322,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YH",10,"N",1,1,0,1,0,1,0,348569,457392,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YJ",10,"N",1,1,0,1,0,1,0,348681,457114,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YL",10,"N",1,1,0,1,0,1,0,348720,457681,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YN",10,"N",1,1,0,1,0,1,0,348612,457557,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YQ",10,"N",1,1,0,1,0,1,0,348575,457318,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YR",10,"N",1,1,0,1,0,1,0,348662,457178,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YT",10,"N",1,1,0,1,0,1,0,348614,457469,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YU",10,"N",1,1,0,1,0,1,0,348626,457078,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YW",10,"N",1,1,0,1,0,1,0,348558,457442,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4YX",10,"N",1,1,0,1,0,1,0,348522,457133,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4YZ",10,"N",1,1,0,1,0,1,0,348638,456974,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","S"
"LA1 4ZA",10,"N",1,1,0,1,0,1,0,348622,457659,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 4ZP",10,"N",1,1,0,1,0,1,0,348392,457204,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014907","L"
"LA1 5AB",10,"N",8,8,8,0,0,8,0,347753,459425,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AD",10,"N",1,1,1,0,0,1,0,347634,459416,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AE",10,"N",1,1,1,0,0,1,0,347766,459188,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AF",10,"Y",1,1,0,0,1,1,0,347467,461653,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","L"
"LA1 5AG",10,"N",15,15,15,0,0,15,0,347631,460450,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AH",10,"N",4,4,3,1,0,4,0,347620,460326,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AJ",10,"N",1,1,0,1,0,1,0,347657,460047,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AL",10,"N",7,7,7,0,0,7,0,347463,459794,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AN",10,"N",10,10,10,0,0,10,0,347440,459742,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AP",10,"N",2,2,2,0,0,2,0,346942,460386,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AQ",10,"N",1,1,0,1,0,1,0,347481,460387,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","L"
"LA1 5AR",10,"N",7,7,7,0,0,7,0,346707,460181,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AS",10,"N",2,2,2,0,0,2,0,346520,460231,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AT",10,"N",17,17,17,0,0,17,0,346516,460281,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AU",10,"N",12,12,12,0,0,12,0,346370,460273,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AW",10,"N",45,45,45,0,0,45,0,347662,460369,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AX",10,"N",4,4,4,0,0,4,0,346579,460319,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5AY",10,"N",5,5,5,0,0,5,0,346915,461506,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014898","S"
"LA1 5AZ",10,"N",3,3,2,1,0,3,0,347294,459423,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5BA",10,"N",8,8,8,0,0,8,0,347263,459458,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5BB",10,"N",2,2,2,0,0,2,0,347303,460951,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 5BD",10,"N",28,28,28,0,0,28,0,347263,461002,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 5BE",10,"N",22,22,22,0,0,22,0,347194,460848,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014890","S"
"LA1 5BF",10,"N",4,4,4,0,0,4,0,347138,460382,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5BG",10,"N",16,16,16,0,0,16,0,346663,460233,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5BH",10,"N",21,21,21,0,0,21,0,347195,460673,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
"LA1 5BJ",10,"N",42,42,42,0,0,42,0,347117,460333,"E92000001","E19000001","E18000002","E10000017","E07000121","E05014903","S"
